gem_id,plant_name,country,parent_raw,ret_year,event_date,capacity_mw,lat,lon,matched_gvkeys,is_matched,is_first_mover,announcement_date,announcement_source
G100000100202,Anglesea power station,Australia,Alcoa Corp [100.0%],2015,,160.0,-38.38655,144.182062,,False,True,,
G100000101159,Callide Oxyfuel Project,Australia,CS Energy Ltd [100.0%],2015,,30.0,-24.347222,150.617115,,False,True,,
G100000106055,Kwinana power station,Australia,Verve Energy [100.0%],2015,,200.0,-32.198337,115.775155,,False,True,,
G100000106056,Kwinana power station,Australia,Verve Energy [100.0%],2015,,200.0,-32.198337,115.775155,,False,True,,
G100000102476,Duernrohr power station,Austria,Verbund AG [100.0%],2015,2015-04-30,450.0,48.32611,15.923333,102797,True,True,2014-05-14,Verbund supervisory board confirmation 2014-05-14
G100000110558,Varna power station,Bulgaria,SIGDA OOD [100.0%],2015,,210.0,43.19477,27.765472,,False,True,,
G100000110559,Varna power station,Bulgaria,SIGDA OOD [100.0%],2015,,210.0,43.19477,27.765472,,False,True,,
G100000110560,Varna power station,Bulgaria,SIGDA OOD [100.0%],2015,,210.0,43.19477,27.765472,,False,True,,
G100000110563,Varna power station,Bulgaria,SIGDA OOD [100.0%],2015,,210.0,43.19477,27.765472,,False,True,,
G100000100702,Beijing Jingneng power station,China,Beijing Jingneng Power Co Ltd [100.0%],2015,,50.0,39.937968,116.138564,,False,True,,
G100000100703,Beijing Jingneng power station,China,Beijing Jingneng Power Co Ltd [100.0%],2015,,100.0,39.937968,116.138564,,False,True,,
G100000100704,Beijing Yire power station,China,GD POWER Development Co Ltd [40.2%]; CLP China (Tianjin) [30.0%]; China Shenhua Energy Co Ltd [29.8%],2015,2015-03-20,200.0,39.910164,116.479132,271031,True,True,2013-09-15,Beijing Clean Air Action Plan 2013-2017; Sep 2013
G100000100705,Beijing Yire power station,China,GD POWER Development Co Ltd [40.2%]; CLP China (Tianjin) [30.0%]; China Shenhua Energy Co Ltd [29.8%],2015,2015-03-20,200.0,39.910164,116.479132,271031,True,True,2013-09-15,Beijing Clean Air Action Plan 2013-2017; Sep 2013
G100000101406,Chentangzhuang power station,China,Tianjin STATE-OWNED CAPITAL Investment and Management Co Ltd [100.0%],2015,,135.0,39.0538218,117.2370069,,False,True,,
G100000101407,Chentangzhuang power station,China,Tianjin STATE-OWNED CAPITAL Investment and Management Co Ltd [100.0%],2015,,300.0,39.0538218,117.2370069,,False,True,,
G100000101408,Chentangzhuang power station,China,Tianjin STATE-OWNED CAPITAL Investment and Management Co Ltd [100.0%],2015,,300.0,39.0538218,117.2370069,,False,True,,
G100000101541,Chongqing power station,China,China Energy Investment Corp [100.0%],2015,2015-06-15,200.0,29.483456,106.538984,270113;356341,True,True,2014-06-15,Chinese provincial coal phase-down plan ~2014
G100000101925,Dalian Chemical power station,China,MINGYUAN HOLDINGS Group Co Ltd [51.0%]; unknown [27.3%]; Dalian State Owned Capital Management and Operation Co Ltd [15.9%]; Bank of China Ltd [5.8%],2015,,50.0,38.968046,121.625882,,False,True,,
G100000104108,Fujian Shaowu power station,China,China Huadian Corp Ltd [100.0%],2015,,125.0,27.3866923,117.4607848,,False,True,,
G100000104109,Fujian Shaowu power station,China,China Huadian Corp Ltd [100.0%],2015,,125.0,27.3866923,117.4607848,,False,True,,
G100000102848,Fushun CHP power station,China,State Power Investment Corp Ltd [100.0%],2015,,123.8,41.853874,123.881956,,False,True,,
G100000112475,Hangzhou Banshan power station,China,Huadian Power International Co Ltd [64.0%]; Zhejiang Zheneng Electric Power Co Ltd [36.0%],2015,2015-06-15,135.0,30.3618248,120.1433484,030747;103124,True,True,2014-06-15,Zhejiang province coal phase-down ~2014
G100000109172,Henan Jiaozuo power station,China,China Energy Investment Corp [100.0%],2015,2015-06-15,220.0,35.220028,113.197117,270113;356341,True,True,2014-06-15,Henan province coal phase-down ~2014
G100000109173,Henan Jiaozuo power station,China,China Energy Investment Corp [100.0%],2015,2015-06-15,220.0,35.220028,113.197117,270113;356341,True,True,2014-06-15,Henan province coal phase-down ~2014
G100000109174,Henan Jiaozuo power station,China,China Energy Investment Corp [100.0%],2015,2015-06-15,220.0,35.220028,113.197117,270113;356341,True,True,2014-06-15,Henan province coal phase-down ~2014
G100000109175,Henan Jiaozuo power station,China,China Energy Investment Corp [100.0%],2015,2015-06-15,220.0,35.220028,113.197117,270113;356341,True,True,2014-06-15,Henan province coal phase-down ~2014
G100000103933,Hongjun Aluminum power station,China,INNER MONGOLIA DIAN TOU ENERGY Corp Ltd [51.0%]; State Power Investment Corp Ltd [35.7%]; Ronghe Diantou No.7 (Jiaxing) Venture Capital Partnership LP [13.3%],2015,,50.0,45.4998815,119.6544353,,False,True,,
G100000103937,Hongjun Aluminum power station,China,INNER MONGOLIA DIAN TOU ENERGY Corp Ltd [51.0%]; State Power Investment Corp Ltd [35.7%]; Ronghe Diantou No.7 (Jiaxing) Venture Capital Partnership LP [13.3%],2015,,50.0,45.4998815,119.6544353,,False,True,,
G100000105131,Jiaozuo Bo'ai power station,China,China Resources Power Holdings Co Ltd [100.0%],2015,2015-06-15,135.0,35.221015,113.102206,259541,True,True,2014-06-15,Henan province coal phase-down ~2014
G100000105132,Jiaozuo Bo'ai power station,China,China Resources Power Holdings Co Ltd [100.0%],2015,2015-06-15,135.0,35.221015,113.102206,259541,True,True,2014-06-15,Henan province coal phase-down ~2014
G100000107801,Panzhihua Works power station,China,Pangang Group Vanadium & Titanium Resources Co Ltd [100.0%],2015,,100.0,26.6014559,101.5065221,,False,True,,
G100000107802,Panzhihua Works power station,China,Pangang Group Vanadium & Titanium Resources Co Ltd [100.0%],2015,,100.0,26.6014559,101.5065221,,False,True,,
G100000107803,Panzhihua Works power station,China,Pangang Group Vanadium & Titanium Resources Co Ltd [100.0%],2015,,100.0,26.6014559,101.5065221,,False,True,,
G100000108282,Qiaotou power station,China,Qinghai Provincial Investment Group Co Ltd [100.0%],2015,,125.0,36.914661,101.706243,,False,True,,
G100000108286,Qiaotou power station,China,Qinghai Provincial Investment Group Co Ltd [100.0%],2015,,125.0,36.914661,101.706243,,False,True,,
G100000112811,Shandong Xinfa Huaxin power station,China,Shandong XINFA HUAXIN Aluminium Co Ltd [100.0%],2015,,125.0,36.6091525,116.2457034,,False,True,,
G100000112812,Shandong Xinfa Huaxin power station,China,Shandong XINFA HUAXIN Aluminium Co Ltd [100.0%],2015,,125.0,36.6091525,116.2457034,,False,True,,
G100000112813,Shandong Xinfa Huaxin power station,China,Shandong XINFA HUAXIN Aluminium Co Ltd [100.0%],2015,,125.0,36.6091525,116.2457034,,False,True,,
G100000112814,Shandong Xinfa Huaxin power station,China,Shandong XINFA HUAXIN Aluminium Co Ltd [100.0%],2015,,125.0,36.6091525,116.2457034,,False,True,,
G100000109263,Shijingshan power station,China,Beijing Jingneng Power Co Ltd [100.0%],2015,,200.0,39.9235234,116.1384233,,False,True,,
G100000109264,Shijingshan power station,China,Beijing Jingneng Power Co Ltd [100.0%],2015,,200.0,39.9235234,116.1384233,,False,True,,
G100000109265,Shijingshan power station,China,Beijing Jingneng Power Co Ltd [100.0%],2015,,200.0,39.9235234,116.1384233,,False,True,,
G100000109266,Shijingshan power station,China,Beijing Jingneng Power Co Ltd [100.0%],2015,,200.0,39.9235234,116.1384233,,False,True,,
G100000109940,Tangshan West power station,China,China Resources Power Holdings Co Ltd [80.0%]; Tangshan City Development Group Co Ltd [20.0%],2015,2015-06-15,200.0,39.60063,118.119052,259541,True,True,2014-06-15,Hebei province coal phase-down ~2014
G100000113688,Tianye power station,China,Xinjiang Tianye (GROUP) Co Ltd [100.0%],2015,,50.0,44.349406,86.036776,,False,True,,
G100000110143,Tianye power station,China,Xinjiang Tianye (GROUP) Co Ltd [100.0%],2015,,50.0,44.349406,86.036776,,False,True,,
G100000113611,Weiqiao Town Textile cogen power station,China,Shandong Weiqiao Investment Holding Co Ltd [31.2%]; natural person(s) [30.0%]; Binzhou Hanchuang Technology Development Partnership LP [20.0%]; unknown [18.8%],2015,,30.0,37.024316,117.472893,,False,True,,
G100000113617,Weiqiao Zouping-2 power station,China,Shandong Weiqiao Investment Holding Co Ltd [31.2%]; natural person(s) [30.0%]; Binzhou Hanchuang Technology Development Partnership LP [20.0%]; unknown [18.8%],2015,,30.0,36.893131,117.775901,,False,True,,
G100000113618,Weiqiao Zouping-2 power station,China,Shandong Weiqiao Investment Holding Co Ltd [31.2%]; natural person(s) [30.0%]; Binzhou Hanchuang Technology Development Partnership LP [20.0%]; unknown [18.8%],2015,,30.0,36.893131,117.775901,,False,True,,
G100000113619,Weiqiao Zouping-2 power station,China,Shandong Weiqiao Investment Holding Co Ltd [31.2%]; natural person(s) [30.0%]; Binzhou Hanchuang Technology Development Partnership LP [20.0%]; unknown [18.8%],2015,,30.0,36.893131,117.775901,,False,True,,
G100000113620,Weiqiao Zouping-2 power station,China,Shandong Weiqiao Investment Holding Co Ltd [31.2%]; natural person(s) [30.0%]; Binzhou Hanchuang Technology Development Partnership LP [20.0%]; unknown [18.8%],2015,,30.0,36.893131,117.775901,,False,True,,
G100000113621,Weiqiao Zouping-2 power station,China,Shandong Weiqiao Investment Holding Co Ltd [31.2%]; natural person(s) [30.0%]; Binzhou Hanchuang Technology Development Partnership LP [20.0%]; unknown [18.8%],2015,,30.0,36.893131,117.775901,,False,True,,
G100000113622,Weiqiao Zouping-2 power station,China,Shandong Weiqiao Investment Holding Co Ltd [31.2%]; natural person(s) [30.0%]; Binzhou Hanchuang Technology Development Partnership LP [20.0%]; unknown [18.8%],2015,,30.0,36.893131,117.775901,,False,True,,
G100000111124,Xingtai power station,China,Hebei Construction Investment Energy Investment Co Ltd [100.0%],2015,,220.0,37.0083749,114.4849158,,False,True,,
G100000111125,Xingtai power station,China,Hebei Construction Investment Energy Investment Co Ltd [100.0%],2015,,220.0,37.0083749,114.4849158,,False,True,,
G100000111293,Yangshan Yueyang power station,China,Guangdong Hengjian Investment Holding Co Ltd [60.8%]; China Huaneng Group Co Ltd [19.2%]; Yangshan County Guangyang Industry Co Ltd [10.0%]; Yangshan County Public Assets Management Office [10.0%],2015,,135.0,24.612063,112.541113,,False,True,,
G100000101023,Bouchain power station,France,Electricité de France SA [100.0%],2015,2015-04-15,250.0,50.297213,3.3164,103167,True,True,2013-06-15,EDF/France TNP under EU LCPD opt-out ~2013
G100000102635,Emile Huchet power station,France,Energetický a průmyslový holding AS [100.0%],2015,,125.0,49.153262,6.70146,,False,True,,
G100000102636,Emile Huchet power station,France,Energetický a průmyslový holding AS [100.0%],2015,,330.0,49.153262,6.70146,,False,True,,
G100000106072,La Maxe power station,France,Electricité de France SA [100.0%],2015,2015-04-15,250.0,49.157327,6.190328,103167,True,True,2013-06-15,EDF/France TNP under EU LCPD opt-out ~2013
G100000106073,La Maxe power station,France,Electricité de France SA [100.0%],2015,2015-04-15,250.0,49.157327,6.190328,103167,True,True,2013-06-15,EDF/France TNP under EU LCPD opt-out ~2013
G100000113455,La Poterne power station,France,City of Grenoble [100.0%],2015,,63.0,45.18,5.72,,False,True,,
G100000108157,Provence power station,France,Energetický a průmyslový holding AS [100.0%],2015,,250.0,43.469475,5.487544,,False,True,,
G100000110625,Vitry power station,France,Electricité de France SA [100.0%],2015,2015-04-15,270.0,48.791641,2.416686,103167,True,True,2013-06-15,EDF/France TNP under EU LCPD opt-out ~2013
G100000110626,Vitry power station,France,Electricité de France SA [100.0%],2015,2015-04-15,270.0,48.791641,2.416686,103167,True,True,2013-06-15,EDF/France TNP under EU LCPD opt-out ~2013
G100000103043,GKM (Mannheim) power station,Germany,RWE AG [40.0%]; EnBW Energie Baden-Württemberg AG [32.0%]; MVV Energie AG [28.0%],2015,2015-05-15,220.0,49.445694,8.490444,100953;216524;244394,True,True,2010-06-15,GKM Block 9 investment decision ~2010; old units to retire
G100000103044,GKM (Mannheim) power station,Germany,RWE AG [40.0%]; EnBW Energie Baden-Württemberg AG [32.0%]; MVV Energie AG [28.0%],2015,2015-05-15,220.0,49.445694,8.490444,100953;216524;244394,True,True,2010-06-15,GKM Block 9 investment decision ~2010; old units to retire
G100000103082,Goldenberg power station,Germany,RWE AG [100.0%],2015,2015-07-01,95.0,50.860995,6.843417,100953,True,True,2014-06-15,RWE closure decision ~2014
G100000103727,Heilbronn power station,Germany,EnBW Energie Baden-Württemberg AG [100.0%],2015,2015-06-15,110.0,49.175277,9.207428,216524,True,True,2014-06-15,EnBW reserve/closure decision ~2014; Bundesnetzagentur
G100000103728,Heilbronn power station,Germany,EnBW Energie Baden-Württemberg AG [100.0%],2015,2015-06-15,110.0,49.175277,9.207428,216524,True,True,2014-06-15,EnBW reserve/closure decision ~2014; Bundesnetzagentur
G100000110576,Veltheim power station,Germany,GKW Veltheim GmbH [100.0%],2015,,320.0,52.190083,8.934485,,False,True,,
G100000107063,MP Amarkantak power station,India,Madhya Pradesh Power Generating Co Ltd [100.0%],2015,,120.0,23.162146,81.632816,,False,True,,
G100000108104,Porto Marghera Enel power station,Italy,Enel SpA [100.0%],2015,2015-11-02,70.0,45.459395,12.231839,201794,True,True,2012-06-15,Enel deactivated Porto Marghera ~2012; sold 2015 via Futur-e
G100000108105,Porto Marghera Enel power station,Italy,Enel SpA [100.0%],2015,2015-11-02,70.0,45.459395,12.231839,201794,True,True,2012-06-15,Enel deactivated Porto Marghera ~2012; sold 2015 via Futur-e
G100000100156,Amer power station,Netherlands,RWE AG [100.0%],2015,2016-01-01,701.0,51.709806,4.843661,100953,True,True,2013-09-06,Dutch Energy Agreement (Energieakkoord) Sep 2013
G100000101018,Borssele power station,Netherlands,RWE AG [30.0%]; Energetický a průmyslový holding AS,2015,2015-11-25,441.0,51.433188,3.716023,100953,True,True,2013-09-06,Dutch Energy Agreement (Energieakkoord) Sep 2013
G100000102975,Nijmegen power station,Netherlands,ENGIE SA [100.0%],2015,2015-12-15,632.0,51.855951,5.828796,220942,True,True,2013-09-06,Dutch Energy Agreement (Energieakkoord) Sep 2013
G100000107170,Naga power station,Philippines,Aboitiz Power Corp [100.0%],2015,2015-06-15,50.0,10.21755,123.76058,285367,True,True,2014-06-15,SPC Power; Naga-3 expansion necessitated Naga-1 retirement
G100000107171,Naga power station,Philippines,Aboitiz Power Corp [100.0%],2015,2015-06-15,55.0,10.21755,123.76058,285367,True,True,2014-06-15,SPC Power; Naga-3 expansion necessitated Naga-1 retirement
G100000112551,Bielsko-Biala power station,Poland,TAURON Polska Energia SA [100.0%],2015,2015-06-15,61.0,49.811696,19.052943,294966,True,True,2014-06-15,Tauron fleet restructuring ~2014
G100000101145,Bydgoszcz power station,Poland,PGE Polska Grupa Energetyczna SA,2015,2015-06-15,35.0,53.09918,18.0889,293530,True,True,2014-06-15,PGE fleet restructuring ~2014
G100000105936,Krakow-Leg power station,Poland,PGE Polska Grupa Energetyczna SA [100.0%],2015,2015-06-15,110.0,50.054021,20.006018,293530,True,True,2014-06-15,PGE fleet restructuring ~2014
G100000112567,Lodz-2 power station,Poland,Veolia Environnement SA [100.0%],2015,,87.0,51.742023,19.448746,,False,True,,
G100000100302,Arad power station,Romania,SC CET Arad SA [100.0%],2015,,50.0,46.222424,21.328771,,False,True,,
G100000100304,Arad power station,Romania,SC CET Arad SA [100.0%],2015,,50.0,46.222424,21.328771,,False,True,,
G100000101042,Brasov power station,Romania,SC CET Brasov SA [100.0%],2015,,65.0,45.662296,25.646845,,False,True,,
G100000101043,Brasov power station,Romania,SC CET Brasov SA [100.0%],2015,,65.0,45.662296,25.646845,,False,True,,
G100000102387,Doicesti power station,Romania,European Energy Communications SRL [100.0%],2015,,200.0,45.000755,25.397194,,False,True,,
G100000102388,Doicesti power station,Romania,European Energy Communications SRL [100.0%],2015,,200.0,45.000755,25.397194,,False,True,,
G100000109648,Suceava power station,Romania,SC Termica SA [100.0%],2015,,50.0,47.651873,26.298268,,False,True,,
G100000109649,Suceava power station,Romania,SC Termica SA [100.0%],2015,,50.0,47.651873,26.298268,,False,True,,
G100000113994,Ivanovskaya CHP-2 power station,Russia,T Plus PJSC [100.0%],2015,2015-06-15,30.0,56.990338,41.01184,285686,True,True,2014-06-15,Inter RAO fleet restructuring ~2014
G100000113995,Ivanovskaya CHP-2 power station,Russia,T Plus PJSC [100.0%],2015,2015-06-15,30.0,56.990338,41.01184,285686,True,True,2014-06-15,Inter RAO fleet restructuring ~2014
G100000113996,Ivanovskaya CHP-2 power station,Russia,T Plus PJSC [100.0%],2015,2015-06-15,65.0,56.990338,41.01184,285686,True,True,2014-06-15,Inter RAO fleet restructuring ~2014
G100000113997,Ivanovskaya CHP-2 power station,Russia,T Plus PJSC [100.0%],2015,2015-06-15,30.0,56.990338,41.01184,285686,True,True,2014-06-15,Inter RAO fleet restructuring ~2014
G100000107628,Omsk CHP-4 power station,Russia,Inter RAO PJSC,2015,2015-06-15,50.0,55.084459,73.211755,289434,True,True,2014-06-15,Russian energy sector ~2014
G100000108931,Serovskaya power station,Russia,OGK-2 PJSC [100.0%],2015,2015-06-15,100.0,59.635095,60.703084,278760,True,True,2014-06-15,OGK-1 fleet restructuring ~2014
G100000110333,Troitskaya GRES power station,Russia,OGK-2 PJSC [100.0%],2015,2015-06-15,300.0,54.03663,61.64796,278760,True,True,2014-06-15,OGK-2 fleet restructuring ~2014
G100000107533,Novaky power station,Slovakia,Ministry of Economy (Slovakia) [34.0%]; Enel SpA [33.0%]; EP Slovakia BV [33.0%],2015,2015-12-31,110.0,48.698823,18.533458,201794,True,True,2014-06-15,Novaky unit retirement planning ~2014
G100000107534,Novaky power station,Slovakia,Ministry of Economy (Slovakia) [34.0%]; Enel SpA [33.0%]; EP Slovakia BV [33.0%],2015,2015-12-31,110.0,48.698823,18.533458,201794,True,True,2014-06-15,Novaky unit retirement planning ~2014
G100000109543,Soto de Ribera power station,Spain,EDP SA [100.0%],2015,2015-06-15,254.0,43.311717,-5.874,064910,True,True,2014-06-15,EDP fleet restructuring ~2014
G100000106521,Lynemouth power station,United Kingdom,Energetický a průmyslový holding AS [100.0%],2015,,152.0,55.20475,-1.520356,,False,True,,
G100000106522,Lynemouth power station,United Kingdom,Energetický a průmyslový holding AS [100.0%],2015,,152.0,55.20475,-1.520356,,False,True,,
G100000106523,Lynemouth power station,United Kingdom,Energetický a průmyslový holding AS [100.0%],2015,,152.0,55.20475,-1.520356,,False,True,,
G100000100377,Ashtabula power station,United States,FirstEnergy Corp,2015,2015-04-15,256.0,41.909208,-80.769817,008099,True,True,2012-01-26,FirstEnergy press release 2012-01-26; MATS compliance
G100000100644,Barry Steam Plant,United States,Southern Co [100.0%],2015,2015-04-15,153.1,31.006553,-88.008753,009850,True,True,2014-08-01,Alabama Power MATS compliance announcement 2014-08-01
G100000100645,Barry Steam Plant,United States,Southern Co [100.0%],2015,2015-04-15,153.1,31.006553,-88.008753,009850,True,True,2014-08-01,Alabama Power MATS compliance announcement 2014-08-01
G100000100646,Barry Steam Plant,United States,Southern Co [100.0%],2015,2015-04-15,272.0,31.006553,-88.008753,009850,True,True,2014-08-01,Alabama Power MATS compliance announcement 2014-08-01
G100000100683,Beaver Valley Generation Plant,United States,AES Corp [100.0%],2015,,35.0,40.6675,-80.3463,,False,True,,
G100000100684,Beaver Valley Generation Plant,United States,AES Corp [100.0%],2015,,114.0,40.6675,-80.3463,,False,True,,
G100000100857,Big Cajun II Power Plant,United States,Big Pelican LLC,2015,,626.0,30.728097,-91.369775,,False,True,,
G100000100860,Big Sandy Plant,United States,American Electric Power Company Inc [100.0%],2015,2016-05-30,816.3,38.171133,-82.618458,001440,True,True,2013-02-25,AEP/EPA/Earthjustice settlement 2013-02-25; coal stop by 2015
G100000100949,Black Dog Generating Station,United States,Xcel Energy Inc [100.0%],2015,2015-04-15,113.6,44.810697,-93.249092,007977,True,True,2011-03-15,Xcel Energy MN PUC certificate of need filing 2011-03-15
G100000100950,Black Dog Generating Station,United States,Xcel Energy Inc [100.0%],2015,2015-04-15,163.2,44.810697,-93.249092,007977,True,True,2011-03-15,Xcel Energy MN PUC certificate of need filing 2011-03-15
G100000112999,Blue Valley Power Plant,United States,City of Independence (Missouri) [100.0%],2015,,65.0,39.092682,-94.324775,,False,True,,
G100000101187,Cane Run Station,United States,PPL Corp [100.0%],2015,2015-06-15,163.2,38.183275,-85.888811,008455,True,True,2011-04-15,LG&E/KU PSC filing mid-April 2011; 800 MW retirement plan
G100000101188,Cane Run Station,United States,PPL Corp [100.0%],2015,2015-06-15,209.4,38.183275,-85.888811,008455,True,True,2011-04-15,LG&E/KU PSC filing mid-April 2011; 800 MW retirement plan
G100000101189,Cane Run Station,United States,PPL Corp [100.0%],2015,2015-06-15,272.0,38.183275,-85.888811,008455,True,True,2011-04-15,LG&E/KU PSC filing mid-April 2011; 800 MW retirement plan
G100000101207,Carbon Power Plant,United States,Berkshire Hathaway Inc [100.0%],2015,,75.0,39.727114,-110.864519,,False,True,,
G100000101208,Carbon Power Plant,United States,Berkshire Hathaway Inc [100.0%],2015,,113.6,39.727114,-110.864519,,False,True,,
G100000101435,Cherokee Station,United States,Xcel Energy Inc [100.0%],2015,2015-12-31,170.0,39.807275,-104.9645,007977,True,True,2010-11-15,Xcel Energy announcement Nov 2010; CO Clean Air Clean Jobs Act
G100000101437,Chesapeake Energy Center,United States,Dominion Energy Inc [100.0%],2015,2014-07-15,113.0,36.770856,-76.300983,004029,True,True,2012-06-15,Dominion IRP ~2012; MATS compliance retirement
G100000101438,Chesapeake Energy Center,United States,Dominion Energy Inc [100.0%],2015,2014-07-15,113.0,36.770856,-76.300983,004029,True,True,2012-06-15,Dominion IRP ~2012; MATS compliance retirement
G100000101439,Chesapeake Energy Center,United States,Dominion Energy Inc [100.0%],2015,2014-07-15,185.0,36.770856,-76.300983,004029,True,True,2012-06-15,Dominion IRP ~2012; MATS compliance retirement
G100000101440,Chesapeake Energy Center,United States,Dominion Energy Inc [100.0%],2015,2014-07-15,239.0,36.770856,-76.300983,004029,True,True,2012-06-15,Dominion IRP ~2012; MATS compliance retirement
G100000101522,Cholla Generating Station,United States,Pinnacle West Capital Corp [100.0%],2015,2016-06-01,288.9,34.940914,-110.3004,001075,True,True,2014-09-11,APS announcement 2014-09-11; Unit 2 closure plan
G100000101618,Clinch River Plant,United States,American Electric Power Company Inc [100.0%],2015,2015-05-15,237.5,36.933406,-82.199336,001440,True,True,2011-06-09,AEP press release 2011-06-09; EPA compliance plan
G100000101649,Cogentrix Portsmouth Facility,United States,Portsmouth Genco LLC [100.0%],2015,,57.0,36.870239,-76.352275,,False,True,,
G100000101650,Cogentrix Portsmouth Facility,United States,Portsmouth Genco LLC [100.0%],2015,,57.0,36.870239,-76.352275,,False,True,,
G100000101655,Colbert Fossil Plant,United States,Tennessee Valley Authority [100.0%],2015,2016-03-23,550.0,34.744242,-87.848467,010447,True,True,2013-11-14,TVA Board resolution 2013-11-14; retirement of coal units
G100000101705,Corette Plant,United States,PPL Corp,2015,2015-08-15,172.8,45.775175,-108.481322,008455,True,True,2012-06-15,PPL Montana mothball decision 2012; permanent Feb 2015
G100000102566,Eastlake Power Plant,United States,FirstEnergy Corp,2015,2015-04-06,123.0,41.670731,-81.443708,008099,True,True,2012-01-26,FirstEnergy press release 2012-01-26; MATS compliance
G100000102567,Eastlake Power Plant,United States,FirstEnergy Corp,2015,2015-04-06,123.0,41.670731,-81.443708,008099,True,True,2012-01-26,FirstEnergy press release 2012-01-26; MATS compliance
G100000102568,Eastlake Power Plant,United States,FirstEnergy Corp,2015,2015-04-06,123.0,41.670731,-81.443708,008099,True,True,2012-01-26,FirstEnergy press release 2012-01-26; MATS compliance
G100000102573,Eckert Station,United States,Lansing Board of Water and Light [100.0%],2015,,44.0,42.7189,-84.557769,,False,True,,
G100000102575,Eckert Station,United States,Lansing Board of Water and Light [100.0%],2015,,47.0,42.7189,-84.557769,,False,True,,
G100000102586,Edgewater Generating Station,United States,Alliant Energy Corp [100.0%],2015,2015-12-31,69.0,43.716161,-87.705894,011554,True,True,2013-04-22,WPL/EPA/Sierra Club settlement 2013-04-22
G100000102590,Edwards Generation Plant,United States,Vistra Corp [100.0%],2015,2015-12-31,136.0,40.59605,-89.661953,157373,True,True,2013-06-15,Dynegy acquisition from Ameren 2013; fleet restructuring
G100000113002,Frank Ratts Generating Station,United States,Hoosier Energy Rural Electric Cooperative Inc [100.0%],2015,,117.0,38.519111,-87.2655,,False,True,,
G100000113003,Frank Ratts Generating Station,United States,Hoosier Energy Rural Electric Cooperative Inc [100.0%],2015,,117.0,38.519111,-87.2655,,False,True,,
G100000103054,Glen Lyn Plant,United States,American Electric Power Company Inc [100.0%],2015,2015-05-15,100.0,37.369417,-80.863014,001440,True,True,2011-06-09,AEP press release 2011-06-09; EPA compliance plan
G100000103055,Glen Lyn Plant,United States,American Electric Power Company Inc [100.0%],2015,2015-05-15,237.5,37.369417,-80.863014,001440,True,True,2011-06-09,AEP press release 2011-06-09; EPA compliance plan
G100000103097,Gorgas Steam Plant,United States,Southern Co [100.0%],2015,2015-08-15,125.0,33.645461,-87.200264,009850,True,True,2014-08-01,Alabama Power MATS compliance announcement 2014-08-01
G100000103098,Gorgas Steam Plant,United States,Southern Co [100.0%],2015,2015-08-15,125.0,33.645461,-87.200264,009850,True,True,2014-08-01,Alabama Power MATS compliance announcement 2014-08-01
G100000103124,Green River Generating Station,United States,PPL Corp [100.0%],2015,2015-09-15,75.0,37.363133,-87.122142,008455,True,True,2011-04-15,LG&E/KU PSC filing mid-April 2011; 800 MW retirement plan
G100000103125,Green River Generating Station,United States,PPL Corp [100.0%],2015,2015-09-15,113.6,37.363133,-87.122142,008455,True,True,2011-04-15,LG&E/KU PSC filing mid-April 2011; 800 MW retirement plan
G100000103643,Harding Street Station,United States,AES Corp [100.0%],2015,,100.0,39.709253,-86.196097,,False,True,,
G100000103644,Harding Street Station,United States,AES Corp [100.0%],2015,,100.0,39.709253,-86.196097,,False,True,,
G100000103658,Harllee Branch Generating Plant,United States,Southern Co [100.0%],2015,2015-04-16,299.2,33.194486,-83.2996,009850,True,True,2011-03-15,Georgia Power PSC decertification filing March 2011
G100000103660,Harllee Branch Generating Plant,United States,Southern Co [100.0%],2015,2015-04-16,544.0,33.194486,-83.2996,009850,True,True,2011-03-15,Georgia Power PSC decertification filing March 2011
G100000103661,Harllee Branch Generating Plant,United States,Southern Co [100.0%],2015,2015-04-16,544.0,33.194486,-83.2996,009850,True,True,2011-03-15,Georgia Power PSC decertification filing March 2011
G100000104784,Hutchings Station,United States,Rockland Capital LP [100.0%],2015,,69.0,39.609094,-84.292397,,False,True,,
G100000104785,Hutchings Station,United States,Rockland Capital LP [100.0%],2015,,69.0,39.609094,-84.292397,,False,True,,
G100000104786,Hutchings Station,United States,Rockland Capital LP [100.0%],2015,,69.0,39.609094,-84.292397,,False,True,,
G100000104788,Hutchings Station,United States,Rockland Capital LP [100.0%],2015,,69.0,39.609094,-84.292397,,False,True,,
G100000104789,Hutchings Station,United States,Rockland Capital LP [100.0%],2015,,69.0,39.609094,-84.292397,,False,True,,
G100000103513,H. Wilson Sundt Generating Station,United States,Fortis Inc [100.0%],2015,2015-08-13,173.3,32.159761,-110.905125,014390,True,True,2014-01-15,TEP/EPA agreement early 2014; coal-to-gas conversion
G100000104874,International Paper Savannah Mill,United States,International Paper Co [100.0%],2015,,71.2,32.102123,-81.126383,,False,True,,
G100000104938,Jack Watson Generating Plant,United States,Southern Co [100.0%],2015,2015-04-15,299.2,30.439233,-89.026106,009850,True,True,2014-08-04,Mississippi Power/Sierra Club settlement 2014-08-04
G100000104939,Jack Watson Generating Plant,United States,Southern Co [100.0%],2015,2015-04-15,578.0,30.439233,-89.026106,009850,True,True,2014-08-04,Mississippi Power/Sierra Club settlement 2014-08-04
