gvkey_i,gvkey_j,w_ij
103167,259541,0.0031653367
103167,260021,0.0029289480
103167,260062,0.0028218058
103167,260071,0.0039033231
103167,260185,0.0028218058
103167,268325,0.0024712651
103167,269269,0.0021420806
103167,269532,0.0035889183
103167,270113,0.0025127783
103167,270379,0.0036353699
103167,270383,0.0033434606
103167,270503,0.0047193714
103167,270698,0.0021322044
103167,270721,0.0038078518
103167,271031,0.0033027648
103167,271168,0.0022315436
103167,271174,0.0027390689
103167,271762,0.0028218058
103167,271952,0.0027390689
103167,272031,0.0037623282
103167,272146,0.0000827369
103167,272184,0.0027390689
103167,272290,0.0029790928
103167,272327,0.0025593309
103167,272468,0.0020630394
103167,274166,0.0037048258
103167,274222,0.0017935192
103167,274724,0.0031499104
103167,274890,0.0037623282
103167,275034,0.0017820256
103167,275247,0.0027390689
103167,277963,0.0023104327
103167,278333,0.0019803025
103167,278508,0.0014173587
103167,278760,0.0037623282
103167,278784,0.0031779551
103167,279336,0.0039701200
103167,281492,0.0017820256
103167,282044,0.0044563083
103167,282813,0.0021265443
103167,285082,0.0000827369
103167,285323,0.0038299135
103167,285367,0.0035765905
103167,285686,0.0020044850
103167,285711,0.0028985910
103167,286048,0.0036778720
103167,286434,0.0019803025
103167,286567,0.0019803025
103167,287670,0.0036245237
103167,287673,0.0037623282
103167,287783,0.0018647626
103167,287982,0.0030003925
103167,288013,0.0019803025
103167,288946,0.0019803025
103167,288970,0.0028218058
103167,289434,0.0037680005
103167,290445,0.0025672321
103167,291049,0.0037956080
103167,292414,0.0028218058
103167,293530,0.0032892231
103167,293879,0.0017820256
103167,294656,0.0016411118
103167,294966,0.0032878365
103167,296299,0.0024910913
103167,298150,0.0024506237
103167,302945,0.0017820256
103167,310791,0.0027390689
103167,312080,0.0000827369
103167,315416,0.0029396756
103167,315641,0.0027471332
103167,317115,0.0037623282
103167,317221,0.0034661653
103167,319717,0.0040576123
103167,319800,0.0030233609
103167,321632,0.0037690294
103167,321729,0.0035226257
103167,322685,0.0015685781
103167,322735,0.0019803025
103167,323569,0.0037623282
103167,324676,0.0000827369
103167,325699,0.0025619500
103167,326073,0.0047044081
103167,326097,0.0028218058
103167,326109,0.0034474497
103167,326162,0.0041065557
103167,326395,0.0027390689
103167,326558,0.0027390689
103167,326582,0.0038183643
103167,326989,0.0020630394
103167,327477,0.0026311842
103167,327598,0.0026632498
103167,328809,0.0028218058
103167,329188,0.0028218058
103167,329260,0.0018625658
103167,330174,0.0042678847
103167,330659,0.0028218058
103167,332452,0.0021672675
103167,332463,0.0000827369
103167,333300,0.0000827369
103167,333753,0.0043430589
103167,333819,0.0027390689
103167,335480,0.0000827369
103167,338093,0.0028218058
103167,338459,0.0019817318
103167,338892,0.0039701200
103167,339028,0.0000827369
103167,339091,0.0017820256
103167,339169,0.0027390689
103167,342150,0.0025103494
103167,343320,0.0028218058
103167,345688,0.0046581627
103167,346000,0.0028218058
103167,346289,0.0000827369
103167,346354,0.0029864091
103167,346972,0.0027390689
103167,347335,0.0027390689
103167,347411,0.0033928803
103167,347460,0.0000827369
103167,347484,0.0027390689
103167,347683,0.0026930704
103167,349471,0.0027390689
103167,349595,0.0028218058
103167,349919,0.0027390689
103167,350155,0.0019803025
103167,350431,0.0017820256
103167,350660,0.0041933552
103167,351362,0.0027390689
103167,351744,0.0034661653
103167,351868,0.0028218058
103167,352018,0.0021387828
103167,353306,0.0000827369
103167,353985,0.0008555226
103167,354081,0.0018647626
103167,354082,0.0028218058
103167,354786,0.0017820256
103167,355383,0.0000827369
103167,356341,0.0024694496
103167,356860,0.0037623282
103167,358171,0.0019803025
103167,358792,0.0027390689
103167,359662,0.0019803025
103167,360898,0.0028218058
103167,361625,0.0027390689
103167,362999,0.0000827369
103167,363653,0.0028218058
103167,364457,0.0028218058
103167,365775,0.0027390689
103167,367697,0.0032615427
103167,368841,0.0030233609
103342,001075,0.0060446466
103342,001440,0.0037419697
103342,001828,0.0039257226
103342,001995,0.0049125081
103342,003413,0.0048838499
103342,003439,0.0054534308
103342,003897,0.0040440207
103342,004029,0.0060351635
103342,004093,0.0055286781
103342,004241,0.0000157180
103342,004517,0.0044303992
103342,004798,0.0000157180
103342,005526,0.0048940695
103342,005742,0.0041287736
103342,005870,0.0050442883
103342,005914,0.0025333511
103342,006338,0.0048256632
103342,006397,0.0042344699
103342,006932,0.0031112734
103342,007365,0.0050756812
103342,007366,0.0064209061
103342,007437,0.0022340555
103342,007974,0.0058576448
103342,007977,0.0056331122
103342,008001,0.0031084768
103342,008099,0.0057684243
103342,008113,0.0065045096
103342,008199,0.0024573830
103342,008264,0.0048940695
103342,008455,0.0036796472
103342,008539,0.0019464186
103342,008806,0.0000157180
103342,008810,0.0000157180
103342,009846,0.0068940255
103342,009850,0.0054036714
103342,009902,0.0034424067
103342,010327,0.0000157180
103342,010447,0.0051324533
103342,010507,0.0005012204
103342,010801,0.0048940695
103342,010860,0.0049693915
103342,011188,0.0034614786
103342,011304,0.0039524484
103342,011550,0.0043827039
103342,011554,0.0039428204
103342,012428,0.0058491687
103342,012749,0.0000157180
103342,013353,0.0034457952
103342,013948,0.0052033724
103342,014390,0.0036966011
103342,014391,0.0034530682
103342,014433,0.0048940695
103342,014580,0.0038050756
103342,015321,0.0050372733
103342,016590,0.0048940695
103342,017525,0.0043664390
103342,018293,0.0018379708
103342,019774,0.0046578771
103342,023465,0.0000157180
103342,025792,0.0056245715
103342,026658,0.0048940695
103342,026676,0.0000157180
103342,027141,0.0000157180
103342,029039,0.0022340555
103342,030282,0.0069023304
103342,030471,0.0034112418
103342,030538,0.0064106408
103342,030747,0.0029993039
103342,030874,0.0040115205
103342,039049,0.0000157180
103342,040614,0.0049125081
103342,043737,0.0033789779
103342,060844,0.0049076475
103342,064577,0.0000157180
103342,064625,0.0010078377
103342,064910,0.0052456036
103342,065092,0.0000157180
103342,065095,0.0000157180
103342,066624,0.0034614786
103342,100182,0.0033475534
103342,100251,0.0038264813
103342,100302,0.0047749807
103342,100365,0.0034304117
103342,100439,0.0038638491
103342,100450,0.0065091604
103342,100488,0.0050695887
103342,100688,0.0064043851
103342,100690,0.0039398333
103342,100953,0.0040288488
103342,100957,0.0028329549
103342,101769,0.0039475732
103342,102311,0.0034422614
103342,102797,0.0048218439
103342,103124,0.0030376445
103342,103133,0.0049319755
103342,103167,0.0040978770
103342,104474,0.0051587519
103342,104652,0.0048940695
103342,104814,0.0067341331
103342,105632,0.0000157180
103342,111320,0.0000327484
103342,116304,0.0028641367
103342,123456,0.0053259806
103342,127675,0.0047838627
103342,135990,0.0045595828
103342,136684,0.0000157180
103342,144096,0.0048940695
103342,144646,0.0052427851
103342,146411,0.0048940695
103342,146774,0.0000157180
103342,152430,0.0002462300
103342,154941,0.0048940695
103342,155277,0.0034614786
103342,156656,0.0000157180
103342,156676,0.0033789779
103342,156818,0.0000157180
103342,156820,0.0035527717
103342,157373,0.0063372039
103342,163429,0.0022340555
103342,163669,0.0022340555
103342,179216,0.0049097875
103342,183187,0.0056978814
103342,185429,0.0022340555
103342,200478,0.0029344375
103342,200908,0.0027132308
103342,201143,0.0022340555
103342,201794,0.0060230117
103342,201913,0.0034614786
103342,202023,0.0048940695
103342,202071,0.0051723796
103342,202852,0.0070643113
103342,203894,0.0023377820
103342,205365,0.0035147803
103342,206346,0.0042647119
103342,207224,0.0029192452
103342,208117,0.0033515602
103342,208929,0.0022340555
103342,211744,0.0036842480
103342,211761,0.0048940695
103342,211819,0.0049097875
103342,212928,0.0048940695
103342,212950,0.0048940695
103342,213510,0.0022497735
103342,213559,0.0049097875
103342,216524,0.0031748938
103342,216667,0.0005482385
103342,217202,0.0028072179
103342,217619,0.0048940695
103342,220454,0.0022340555
103342,220942,0.0059372822
103342,221095,0.0002214778
103342,221498,0.0000157180
103342,222601,0.0061913307
103342,223040,0.0039562319
103342,223041,0.0022340555
103342,225597,0.0027929580
103342,227226,0.0050318343
103342,227480,0.0034239078
103342,227916,0.0034139643
103342,243860,0.0000157180
103342,244341,0.0048940695
103342,244394,0.0023168172
103342,246094,0.0048940695
103342,246598,0.0025920138
103342,247493,0.0048940695
103342,247617,0.0034590249
103342,247642,0.0066842624
103342,248166,0.0067790583
103342,248838,0.0039068523
103342,249638,0.0036134570
103342,249946,0.0022340555
103342,251319,0.0031457779
103342,251373,0.0022497735
103342,251378,0.0047233998
103342,251720,0.0004796039
103342,252355,0.0025224880
103342,252586,0.0050646155
103342,253727,0.0022340555
103342,257082,0.0022340555
103342,258639,0.0061586580
103342,259541,0.0024140903
103342,260021,0.0026932563
103342,260062,0.0000157180
103342,260071,0.0034614786
103342,260185,0.0000157180
103342,268325,0.0026632419
103342,269269,0.0022497735
103342,269532,0.0039053655
103342,270113,0.0022519622
103342,270379,0.0039557659
103342,270383,0.0029710943
103342,270503,0.0022340555
103342,270698,0.0023460789
103342,270721,0.0070128459
103342,271031,0.0033017038
103342,271168,0.0022497735
103342,271762,0.0000157180
103342,272031,0.0060771856
103342,272146,0.0000157180
103342,272290,0.0022497735
103342,272327,0.0022497735
103342,272468,0.0022497735
103342,274166,0.0069803245
103342,274222,0.0049065401
103342,274724,0.0059655269
103342,274890,0.0059007190
103342,275034,0.0048940695
103342,277963,0.0025181974
103342,278333,0.0022340555
103342,278508,0.0000157180
103342,278760,0.0067434357
103342,278784,0.0064086652
103342,279336,0.0034969204
103342,281492,0.0048940695
103342,282044,0.0060227927
103342,282813,0.0052678752
103342,285082,0.0000157180
103342,285323,0.0051723796
103342,285367,0.0038919897
103342,285686,0.0051181346
103342,285711,0.0060078525
103342,286048,0.0009445574
103342,286434,0.0022340555
103342,286567,0.0022340555
103342,287670,0.0068931960
103342,287673,0.0056374144
103342,287783,0.0049097875
103342,287982,0.0002094861
103342,288013,0.0022340555
103342,288946,0.0022340555
103342,288970,0.0000157180
103342,289434,0.0070838891
103342,290445,0.0022497735
103342,291049,0.0064083879
103342,292414,0.0000157180
103342,293530,0.0028536016
103342,293879,0.0048940695
103342,294656,0.0017065684
103342,294966,0.0026394957
103342,296299,0.0027882658
103342,298150,0.0050229638
103342,302945,0.0048940695
103342,312080,0.0000157180
103342,315416,0.0048940695
103342,315641,0.0026228404
103342,317115,0.0045769287
103342,317221,0.0029344375
103342,319717,0.0062350653
103342,319800,0.0002344071
103342,321632,0.0056476202
103342,321729,0.0038894553
103342,322685,0.0000157180
103342,322735,0.0022340555
103342,323569,0.0064077143
103342,324676,0.0000157180
103342,325699,0.0049097875
103342,326073,0.0039614941
103342,326097,0.0000157180
103342,326109,0.0029003266
103342,326162,0.0050318343
103342,326582,0.0058937198
103342,326989,0.0022497735
103342,327477,0.0000157180
103342,327598,0.0000157180
103342,328809,0.0000157180
103342,329188,0.0000157180
103342,329260,0.0000157180
103342,330174,0.0015847263
103342,330659,0.0000157180
103342,332452,0.0053120603
103342,332463,0.0000157180
103342,333300,0.0000157180
103342,333753,0.0026211196
103342,335480,0.0000157180
103342,338093,0.0000157180
103342,338459,0.0000157180
103342,338892,0.0034969204
103342,339028,0.0000157180
103342,339091,0.0048940695
103342,342150,0.0000157180
103342,343320,0.0000157180
103342,345688,0.0054238868
103342,346000,0.0000157180
103342,346289,0.0000157180
103342,346354,0.0001943141
103342,347411,0.0049097875
103342,347460,0.0000157180
103342,347683,0.0000157180
103342,349595,0.0000157180
103342,350155,0.0022340555
103342,350431,0.0048940695
103342,350660,0.0030788962
103342,351744,0.0029344375
103342,351868,0.0000157180
103342,352018,0.0024060079
103342,353306,0.0000157180
103342,353985,0.0000157180
103342,354081,0.0049097875
103342,354082,0.0000157180
103342,354786,0.0048940695
103342,355383,0.0000157180
103342,356341,0.0022516441
103342,356860,0.0060771856
103342,358171,0.0022340555
103342,359662,0.0022340555
103342,360898,0.0000157180
103342,362999,0.0000157180
103342,363653,0.0000157180
103342,364457,0.0000157180
103342,367697,0.0013410898
103342,368841,0.0002344071
104474,001075,0.0057615114
104474,001440,0.0052582676
104474,001828,0.0026926831
104474,001995,0.0027096590
104474,003413,0.0026926831
104474,003439,0.0032076708
104474,003897,0.0055508283
104474,004029,0.0056240695
104474,004093,0.0057573140
104474,004517,0.0035362276
104474,005526,0.0026926831
104474,005742,0.0056288578
104474,005870,0.0064717456
104474,005914,0.0041599987
104474,006338,0.0062704639
104474,006397,0.0057116982
104474,006932,0.0046920749
104474,007365,0.0028598878
104474,007366,0.0040983973
104474,007437,0.0038844459
104474,007974,0.0059336786
104474,007977,0.0058078784
104474,008001,0.0046895002
104474,008099,0.0060158213
104474,008113,0.0053381289
104474,008199,0.0040755859
104474,008264,0.0026926831
104474,008455,0.0052153602
104474,008539,0.0017920112
104474,009846,0.0045339846
104474,009850,0.0063087694
104474,009902,0.0049824687
104474,010447,0.0065384455
104474,010507,0.0004469879
104474,010801,0.0026926831
104474,010860,0.0064027903
104474,011188,0.0050000276
104474,011304,0.0054665203
104474,011550,0.0058626441
104474,011554,0.0054576561
104474,012428,0.0035649130
104474,013353,0.0049855884
104474,013948,0.0061956210
104474,014390,0.0052164980
104474,014391,0.0031646685
104474,014433,0.0026926831
104474,014580,0.0026926831
104474,015321,0.0055343058
104474,016590,0.0026926831
104474,017525,0.0040083514
104474,018293,0.0016776953
104474,019774,0.0052272345
104474,025792,0.0061482623
104474,026658,0.0026926831
104474,029039,0.0038844459
104474,030282,0.0049718668
104474,030471,0.0037052374
104474,030538,0.0054245512
104474,030747,0.0045745167
104474,030874,0.0055064352
104474,040614,0.0027096590
104474,043737,0.0049240715
104474,060844,0.0026926831
104474,064625,0.0009134158
104474,064910,0.0062434206
104474,066624,0.0050000276
104474,100182,0.0049096111
104474,100251,0.0053505461
104474,100302,0.0056401444
104474,100365,0.0049714252
104474,100439,0.0053704784
104474,100450,0.0050026997
104474,100488,0.0059954624
104474,100688,0.0051056076
104474,100690,0.0054404349
104474,100953,0.0038226900
104474,100957,0.0025937482
104474,101769,0.0054475608
104474,102311,0.0049823348
104474,102797,0.0053320838
104474,103124,0.0046098158
104474,103133,0.0063683425
104474,103167,0.0037583254
104474,103342,0.0047495132
104474,104652,0.0026926831
104474,104814,0.0051006791
104474,111320,0.0000156793
104474,116304,0.0044645433
104474,123456,0.0064231664
104474,127675,0.0062319794
104474,135990,0.0060254914
104474,144096,0.0026926831
104474,144646,0.0063652035
104474,146411,0.0026926831
104474,152430,0.0002122257
104474,154941,0.0026926831
104474,155277,0.0050000276
104474,156676,0.0049240715
104474,156820,0.0032564627
104474,157373,0.0054655473
104474,163429,0.0038844459
104474,163669,0.0025028013
104474,179216,0.0026926831
104474,183187,0.0034182583
104474,185429,0.0038844459
104474,200478,0.0026871804
104474,200908,0.0024835218
104474,201143,0.0038844459
104474,201794,0.0056267526
104474,201913,0.0050000276
104474,202023,0.0026926831
104474,202071,0.0065096155
104474,202852,0.0048227357
104474,203894,0.0039654727
104474,205365,0.0050491009
104474,206346,0.0057540123
104474,207224,0.0026731932
104474,208117,0.0046138069
104474,208929,0.0038844459
104474,211744,0.0052051249
104474,211761,0.0026926831
104474,211819,0.0026926831
104474,212928,0.0026926831
104474,212950,0.0026926831
104474,213510,0.0024985220
104474,213559,0.0026926831
104474,216524,0.0046613716
104474,216667,0.0004902762
104474,217202,0.0025700529
104474,217619,0.0026926831
104474,220454,0.0038844459
104474,220942,0.0036386676
104474,221095,0.0001894371
104474,222601,0.0038725627
104474,223040,0.0054700037
104474,223041,0.0038844459
104474,225597,0.0043845400
104474,227226,0.0062332677
104474,227480,0.0049654372
104474,227916,0.0026926831
104474,244341,0.0026926831
104474,244394,0.0039606422
104474,246094,0.0026926831
104474,246598,0.0023863919
104474,247493,0.0026926831
104474,247617,0.0049977685
104474,247642,0.0043408618
104474,248166,0.0044281376
104474,248838,0.0026926831
104474,249638,0.0040382213
104474,249946,0.0038844459
104474,251319,0.0041246262
104474,251373,0.0038844459
104474,251378,0.0053322788
104474,251720,0.0004270863
104474,252355,0.0035126113
104474,252586,0.0045859607
104474,253727,0.0038844459
104474,257082,0.0038844459
104474,258639,0.0038569531
104474,259541,0.0040357276
104474,260021,0.0042927476
104474,260071,0.0050000276
104474,268325,0.0042651142
104474,269269,0.0020844682
104474,269532,0.0040422988
104474,270113,0.0038864609
104474,270379,0.0051373594
104474,270383,0.0045630161
104474,270503,0.0022473106
104474,270698,0.0039875826
104474,270721,0.0048391143
104474,271031,0.0048529276
104474,271168,0.0038844459
104474,272031,0.0057315537
104474,272290,0.0038844459
104474,272327,0.0030142420
104474,272468,0.0038844459
104474,274166,0.0046134376
104474,274222,0.0026926831
104474,274724,0.0036791429
104474,274890,0.0058940214
104474,275034,0.0026926831
104474,277963,0.0041315760
104474,278333,0.0038844459
104474,278760,0.0051181566
104474,278784,0.0040871274
104474,279336,0.0028240491
104474,281492,0.0026926831
104474,282044,0.0048921859
104474,282813,0.0030368352
104474,285323,0.0065096155
104474,285367,0.0053963866
104474,285686,0.0028845022
104474,285711,0.0037181108
104474,286048,0.0008551555
104474,286434,0.0038844459
104474,286567,0.0038844459
104474,287670,0.0045332209
104474,287673,0.0061364383
104474,287783,0.0026926831
104474,287982,0.0001783967
104474,288013,0.0038844459
104474,288946,0.0038844459
104474,289434,0.0047990446
104474,290445,0.0038844459
104474,291049,0.0053933809
104474,293530,0.0044548440
104474,293879,0.0026926831
104474,294656,0.0015567169
104474,294966,0.0042577229
104474,296299,0.0043946912
104474,298150,0.0032711720
104474,302945,0.0026926831
104474,315416,0.0026926831
104474,315641,0.0042279178
104474,317115,0.0060414613
104474,317221,0.0026871804
104474,319717,0.0052912285
104474,319800,0.0002013407
104474,321632,0.0061270422
104474,321729,0.0054085244
104474,322735,0.0038844459
104474,323569,0.0054272455
104474,325699,0.0026926831
104474,326073,0.0028758016
104474,326109,0.0026557754
104474,326162,0.0062332677
104474,326582,0.0058589600
104474,326989,0.0038844459
104474,330174,0.0014445404
104474,332452,0.0030775151
104474,333753,0.0023987176
104474,338892,0.0028240491
104474,339091,0.0026926831
104474,345688,0.0040903376
104474,346354,0.0001644282
104474,347411,0.0026926831
104474,350155,0.0038844459
104474,350431,0.0026926831
104474,350660,0.0028201793
104474,351744,0.0026871804
104474,352018,0.0040427575
104474,354081,0.0026926831
104474,354786,0.0026926831
104474,356341,0.0038861680
104474,356860,0.0057315537
104474,358171,0.0038844459
104474,359662,0.0038844459
104474,367697,0.0012202314
104474,368841,0.0002013407
104652,001075,0.0052709442
104652,001440,0.0022413540
104652,001828,0.0054084565
104652,001995,0.0097288924
104652,003210,0.0001772955
104652,003392,0.0001772955
104652,003413,0.0068998198
104652,003439,0.0091078877
104652,003897,0.0025036078
104652,004029,0.0052360852
104652,004093,0.0047127921
104652,004517,0.0050164795
104652,004798,0.0001772955
104652,005385,0.0001772955
104652,005526,0.0097043205
104652,005742,0.0026208410
104652,005870,0.0038872133
104652,005914,0.0004139963
104652,006338,0.0037620989
104652,006397,0.0027453021
104652,006867,0.0001772955
104652,006932,0.0012133987
104652,007365,0.0096304042
104652,007366,0.0077696416
104652,007974,0.0050122767
104652,007977,0.0048572491
104652,008001,0.0013868260
104652,008099,0.0048888638
104652,008113,0.0059070430
104652,008199,0.0004644683
104652,008264,0.0097043205
104652,008290,0.0001772955
104652,008455,0.0019995936
104652,008539,0.0028696505
104652,009691,0.0001772955
104652,009846,0.0071152062
104652,009850,0.0044086943
104652,009902,0.0018269879
104652,010447,0.0039874245
104652,010507,0.0001772955
104652,010801,0.0097043205
104652,010860,0.0037836134
104652,011188,0.0018533688
104652,011304,0.0025542372
104652,011550,0.0029720864
104652,011554,0.0025409195
104652,012428,0.0073836853
104652,012555,0.0001772955
104652,012612,0.0001772955
104652,013353,0.0018316750
104652,013948,0.0042196222
104652,014390,0.0021785985
104652,014391,0.0021098973
104652,014433,0.0097043205
104652,014580,0.0054406105
104652,015321,0.0040330637
104652,016590,0.0097043205
104652,017525,0.0031051419
104652,018293,0.0026979000
104652,019774,0.0035082694
104652,020739,0.0001772955
104652,023465,0.0001772955
104652,025792,0.0046898816
104652,026658,0.0087775591
104652,026676,0.0001772955
104652,027141,0.0001772955
104652,030282,0.0064573228
104652,030471,0.0016065840
104652,030538,0.0057772004
104652,030747,0.0012065431
104652,030874,0.0026142062
104652,036790,0.0001772955
104652,039049,0.0001772955
104652,040614,0.0097288924
104652,043737,0.0015619554
104652,060844,0.0097669258
104652,064625,0.0015496305
104652,064910,0.0043429752
104652,065095,0.0001772955
104652,065298,0.0001772955
104652,066624,0.0018533688
104652,100182,0.0015402297
104652,100251,0.0023799952
104652,100302,0.0036702513
104652,100365,0.0018103960
104652,100439,0.0024099419
104652,100450,0.0060690300
104652,100488,0.0040777635
104652,100688,0.0059241010
104652,100690,0.0025150459
104652,100953,0.0026526033
104652,100957,0.0020813965
104652,101769,0.0025257520
104652,102311,0.0018267868
104652,102797,0.0037350741
104652,102880,0.0001772955
104652,103124,0.0012671065
104652,103133,0.0037318583
104652,103167,0.0028517996
104652,103342,0.0067696498
104652,104474,0.0040455434
104652,104814,0.0062637925
104652,105632,0.0001772955
104652,111320,0.0001772955
104652,114789,0.0001772955
104652,115687,0.0001772955
104652,116304,0.0008715506
104652,123456,0.0042768600
104652,127675,0.0035269835
104652,135990,0.0033940471
104652,136684,0.0001772955
104652,144096,0.0097043205
104652,144646,0.0043390766
104652,146411,0.0097043205
104652,146774,0.0001772955
104652,152430,0.0001772955
104652,154941,0.0097043205
104652,155277,0.0018533688
104652,156656,0.0001772955
104652,156676,0.0015619554
104652,156819,0.0001772955
104652,156820,0.0020616445
104652,157373,0.0056538781
104652,163669,0.0001772955
104652,179216,0.0097043205
104652,183187,0.0074542066
104652,200478,0.0042145714
104652,200908,0.0024008345
104652,201794,0.0053965718
104652,201913,0.0018533688
104652,202019,0.0001772955
104652,202023,0.0097043205
104652,202071,0.0040426520
104652,202852,0.0066813805
104652,203894,0.0002990319
104652,205365,0.0019270976
104652,206346,0.0029861712
104652,207224,0.0041935569
104652,208117,0.0015240303
104652,211744,0.0021615113
104652,211761,0.0097043205
104652,211819,0.0072137807
104652,212928,0.0097043205
104652,212950,0.0095762476
104652,213510,0.0001772955
104652,213559,0.0080389436
104652,216524,0.0014786963
104652,216667,0.0009138966
104652,217202,0.0040385967
104652,217619,0.0097043205
104652,220454,0.0000156062
104652,220942,0.0070566228
104652,221095,0.0004619097
104652,222601,0.0079662086
104652,223040,0.0023821753
104652,225597,0.0009286474
104652,227226,0.0040472820
104652,227480,0.0018013994
104652,227916,0.0048778697
104652,233257,0.0001772955
104652,239577,0.0001772955
104652,243860,0.0001772955
104652,244341,0.0097043205
104652,244394,0.0002917744
104652,246094,0.0097043205
104652,246598,0.0037626606
104652,247493,0.0097043205
104652,247617,0.0018499747
104652,247642,0.0074053580
104652,248166,0.0072742329
104652,248838,0.0053823545
104652,249638,0.0020635906
104652,249946,0.0001772955
104652,251319,0.0014166804
104652,251373,0.0000201419
104652,251378,0.0035989028
104652,252355,0.0005545238
104652,252586,0.0043166090
104652,258639,0.0081323925
104652,259541,0.0004045843
104652,260021,0.0007907366
104652,260062,0.0001772955
104652,260071,0.0018533688
104652,260185,0.0001772955
104652,268325,0.0006126742
104652,269269,0.0001186268
104652,269532,0.0022900733
104652,270113,0.0001803229
104652,270379,0.0023597889
104652,270383,0.0011967936
104652,270503,0.0001772955
104652,270698,0.0002279778
104652,270721,0.0065884500
104652,271031,0.0016323627
104652,271168,0.0001772955
104652,271174,0.0001772955
104652,271762,0.0001772955
104652,271952,0.0001772955
104652,272031,0.0053159533
104652,272184,0.0001772955
104652,272290,0.0001772955
104652,272327,0.0001772955
104652,274166,0.0069958344
104652,274222,0.0097043205
104652,274724,0.0080059594
104652,274890,0.0050718585
104652,275034,0.0097043205
104652,275247,0.0001772955
104652,277963,0.0003712934
104652,278508,0.0001772955
104652,278760,0.0062375340
104652,278784,0.0077865738
104652,279336,0.0047952505
104652,281492,0.0097043205
104652,282044,0.0053962689
104652,282813,0.0093645547
104652,285323,0.0040426520
104652,285367,0.0022715714
104652,285686,0.0095477440
104652,285711,0.0083409921
104652,286048,0.0004747636
104652,287670,0.0071163536
104652,287673,0.0047076463
104652,287783,0.0074091516
104652,287982,0.0001772955
104652,288970,0.0001772955
104652,289434,0.0067169744
104652,290445,0.0001772955
104652,291049,0.0058240312
104652,292414,0.0001772955
104652,293530,0.0010342735
104652,293879,0.0097043205
104652,294966,0.0007381148
104652,296299,0.0007666033
104652,298150,0.0060672053
104652,302945,0.0097043205
104652,310791,0.0001772955
104652,315416,0.0083214845
104652,315641,0.0006933348
104652,317115,0.0032407450
104652,317221,0.0042145714
104652,319717,0.0057116336
104652,319800,0.0004797939
104652,321632,0.0047117058
104652,321729,0.0023147532
104652,322685,0.0001772955
104652,323569,0.0057731523
104652,325699,0.0080389436
104652,326073,0.0053818529
104652,326097,0.0001772955
104652,326109,0.0041673880
104652,326162,0.0040472820
104652,326395,0.0001772955
104652,326558,0.0001772955
104652,326582,0.0050404352
104652,327477,0.0001772955
104652,327598,0.0001772955
104652,328809,0.0001772955
104652,329188,0.0001772955
104652,329260,0.0001772955
104652,330174,0.0021567292
104652,330659,0.0001772955
104652,332452,0.0093034364
104652,333753,0.0016304743
104652,333819,0.0001772955
104652,338093,0.0001772955
104652,338459,0.0001772955
104652,338892,0.0047952505
104652,339091,0.0097043205
104652,339169,0.0001772955
104652,342150,0.0001772955
104652,343320,0.0001772955
104652,345688,0.0055582003
104652,346000,0.0001772955
104652,346354,0.0004243359
104652,346972,0.0001772955
104652,347335,0.0001772955
104652,347411,0.0074482931
104652,347484,0.0001772955
104652,347683,0.0001772955
104652,349471,0.0001772955
104652,349595,0.0001772955
104652,349919,0.0001772955
104652,350431,0.0097043205
104652,350660,0.0032114944
104652,351362,0.0001772955
104652,351744,0.0042145714
104652,351868,0.0001772955
104652,352018,0.0002378507
104652,353985,0.0001772955
104652,354081,0.0093612598
104652,354082,0.0001772955
104652,354786,0.0097043205
104652,356341,0.0001798829
104652,356860,0.0053159533
104652,358792,0.0001772955
104652,360898,0.0001772955
104652,361625,0.0001772955
104652,363653,0.0001772955
104652,364457,0.0001772955
104652,365775,0.0001772955
104652,367697,0.0020105966
104652,368841,0.0004797939
104814,001075,0.0062122386
104814,001440,0.0039983345
104814,001828,0.0037798965
104814,001995,0.0043853325
104814,003210,0.0000273447
104814,003392,0.0000273447
104814,003413,0.0043776791
104814,003439,0.0048910826
104814,003897,0.0042781849
104814,004029,0.0061878761
104814,004093,0.0057255890
104814,004517,0.0042951243
104814,004798,0.0000273447
104814,005385,0.0000273447
104814,005526,0.0043503345
104814,005742,0.0043601176
104814,005870,0.0052451679
104814,005914,0.0028177839
104814,006338,0.0050611624
104814,006397,0.0044471017
104814,006867,0.0000273447
104814,006932,0.0033764754
104814,007365,0.0045259029
104814,007366,0.0058507941
104814,007437,0.0025284475
104814,007974,0.0060314594
104814,007977,0.0058265480
104814,008001,0.0034011166
104814,008099,0.0059452078
104814,008113,0.0066567993
104814,008199,0.0027564934
104814,008264,0.0043503345
104814,008290,0.0000273447
104814,008455,0.0039259362
104814,008539,0.0019089949
104814,009691,0.0000273447
104814,009846,0.0062837406
104814,009850,0.0056047420
104814,009902,0.0037087398
104814,010447,0.0053152041
104814,010507,0.0004966916
104814,010801,0.0043503345
104814,010860,0.0051727633
104814,011188,0.0037271770
104814,011304,0.0042170044
104814,011550,0.0046055982
104814,011554,0.0042076968
104814,012428,0.0052935393
104814,012555,0.0000273447
104814,012612,0.0000273447
104814,013353,0.0037120155
104814,013948,0.0054111081
104814,014390,0.0039544756
104814,014391,0.0033503146
104814,014433,0.0043503345
104814,014580,0.0037058038
104814,015321,0.0052505360
104814,016590,0.0043503345
104814,017525,0.0042361998
104814,018293,0.0017889608
104814,019774,0.0048837645
