gvkey_i,gvkey_j,w_ij
026658,330018,0.001354
026658,330559,0.001354
026658,330659,0.001354
026658,330813,0.001354
026658,331125,0.001354
026658,332301,0.001354
026658,332452,0.001354
026658,332463,0.006658
026658,333300,0.001354
026658,333753,0.001354
026658,333819,0.001354
026658,333995,0.001354
026658,335480,0.001354
026658,335504,0.001354
026658,338459,0.001354
026658,339028,0.001354
026658,339091,0.006658
026658,342150,0.001354
026658,343320,0.001354
026658,345688,0.001354
026658,346263,0.001354
026658,346289,0.001354
026658,346354,0.001354
026658,346624,0.001354
026658,347266,0.001354
026658,347335,0.001354
026658,347411,0.001354
026658,347460,0.001354
026658,347683,0.001354
026658,347739,0.001354
026658,349471,0.001354
026658,349595,0.001354
026658,349618,0.006658
026658,350660,0.006226
026658,351362,0.001354
026658,351868,0.001354
026658,352078,0.001354
026658,353306,0.001354
026658,353985,0.001354
026658,354041,0.001354
026658,354081,0.007573
026658,354082,0.001354
026658,354786,0.006658
026658,355383,0.001354
026658,356341,0.001354
026658,356860,0.001354
026658,360898,0.001354
026658,362999,0.001354
026658,363653,0.001354
026658,364328,0.001354
026658,364457,0.001354
026658,365775,0.001354
026658,368841,0.001354
026676,001828,0.001292
026676,001995,0.000010
026676,003210,0.010003
026676,003413,0.002622
026676,004029,0.000007
026676,004093,0.000825
026676,004331,0.011900
026676,004517,0.009303
026676,005385,0.011900
026676,006338,0.000765
026676,006867,0.011900
026676,007366,0.000020
026676,007437,0.000981
026676,007970,0.009143
026676,007977,0.002681
026676,008001,0.001266
026676,008199,0.010643
026676,008290,0.011900
026676,008809,0.011900
026676,009691,0.011900
026676,011550,0.011900
026676,011554,0.002677
026676,012428,0.003975
026676,013948,0.001751
026676,014391,0.005236
026676,014580,0.011900
026676,015321,0.000179
026676,020739,0.010913
026676,027141,0.006148
026676,030747,0.011900
026676,036790,0.011900
026676,040614,0.000010
026676,060844,0.000829
026676,064577,0.010256
026676,064910,0.000039
026676,065095,0.004095
026676,065298,0.011861
026676,100251,0.000368
026676,100953,0.002005
026676,100957,0.001561
026676,102797,0.002208
026676,102880,0.011900
026676,103133,0.009753
026676,104652,0.000304
026676,105632,0.011713
026676,111320,0.011900
026676,120454,0.011900
026676,135990,0.000817
026676,136684,0.011164
026676,144646,0.011900
026676,156819,0.011900
026676,156820,0.011900
026676,163669,0.007036
026676,200478,0.011900
026676,200908,0.004298
026676,201794,0.000213
026676,202019,0.010139
026676,203496,0.011900
026676,206346,0.011900
026676,207224,0.011900
026676,208117,0.001123
026676,212950,0.001484
026676,213559,0.004271
026676,216524,0.001936
026676,216667,0.010076
026676,220454,0.000025
026676,220942,0.002103
026676,221095,0.011900
026676,225597,0.003801
026676,233257,0.011900
026676,241845,0.011900
026676,243860,0.000390
026676,244394,0.002451
026676,246858,0.011900
026676,247617,0.001126
026676,249638,0.011900
026676,249946,0.000174
026676,251373,0.011900
026676,251378,0.011900
026676,259541,0.011900
026676,268325,0.000008
026676,269269,0.004491
026676,270383,0.011900
026676,270503,0.011900
026676,270721,0.011900
026676,271486,0.011900
026676,271762,0.011900
026676,272184,0.011900
026676,272290,0.011900
026676,272468,0.000219
026676,274724,0.011900
026676,275247,0.011900
026676,279336,0.011900
026676,281712,0.011816
026676,282044,0.002035
026676,285711,0.000093
026676,288970,0.011900
026676,289434,0.000013
026676,290445,0.000154
026676,291049,0.000131
026676,294966,0.001204
026676,295626,0.011900
026676,310791,0.011900
026676,315414,0.011900
026676,317221,0.011900
026676,319717,0.000346
026676,321729,0.011900
026676,322685,0.011900
026676,325699,0.004271
026676,326097,0.001365
026676,326159,0.011900
026676,326395,0.005721
026676,328809,0.003887
026676,329260,0.003133
026676,330174,0.011900
026676,332310,0.011900
026676,338093,0.011900
026676,338892,0.011900
026676,339169,0.011900
026676,340032,0.011900
026676,342150,0.003990
026676,346000,0.011900
026676,346972,0.011900
026676,347484,0.011900
026676,347739,0.008737
026676,349548,0.011900
026676,349884,0.011900
026676,349919,0.011900
026676,350431,0.011900
026676,350660,0.000597
026676,351744,0.011900
026676,358792,0.011900
026676,361625,0.011900
026676,367697,0.011900
027141,001440,0.003609
027141,001742,0.003609
027141,001745,0.003609
027141,001828,0.002712
027141,001995,0.000007
027141,003210,0.005046
027141,003392,0.003609
027141,003413,0.001645
027141,004029,0.001135
027141,004093,0.001100
027141,004241,0.003609
027141,004331,0.003856
027141,004517,0.005486
027141,004798,0.003609
027141,004799,0.003609
027141,005135,0.003609
027141,005385,0.003856
027141,005525,0.003609
027141,005742,0.001023
027141,005914,0.003609
027141,006338,0.000480
027141,006867,0.003856
027141,007366,0.000083
027141,007437,0.000616
027141,007824,0.003609
027141,007970,0.003856
027141,007977,0.001769
027141,008001,0.000794
027141,008199,0.004645
027141,008290,0.003856
027141,008539,0.002892
027141,008806,0.003609
027141,008809,0.003856
027141,008810,0.003609
027141,009691,0.003856
027141,009828,0.003609
027141,009850,0.000019
027141,009902,0.003609
027141,010327,0.003609
027141,010860,0.000356
027141,011188,0.003609
027141,011550,0.003856
027141,011554,0.002875
027141,012428,0.002494
027141,012555,0.003609
027141,012612,0.003609
027141,012749,0.003609
027141,013353,0.003609
027141,013948,0.001455
027141,014391,0.003421
027141,014580,0.003856
027141,015321,0.001277
027141,020739,0.004476
027141,023465,0.003609
027141,025588,0.003609
027141,026658,0.001262
027141,026676,0.003856
027141,030747,0.003856
027141,030874,0.003609
027141,036790,0.003856
027141,039049,0.003609
027141,040614,0.000007
027141,060844,0.000655
027141,064577,0.004888
027141,064625,0.003609
027141,064910,0.000025
027141,065092,0.003609
027141,065095,0.006178
027141,065298,0.003881
027141,066624,0.003609
027141,100182,0.000079
027141,100251,0.000413
027141,100302,0.003609
027141,100365,0.003609
027141,100439,0.003609
027141,100450,0.003609
027141,100488,0.003609
027141,100688,0.003609
027141,100690,0.003609
027141,100953,0.001422
027141,100957,0.002956
027141,101769,0.003609
027141,102311,0.003609
027141,102797,0.002307
027141,102880,0.003856
027141,103124,0.003609
027141,103133,0.005204
027141,104652,0.000222
027141,104814,0.000051
027141,105632,0.003974
027141,111320,0.003856
027141,114789,0.003609
027141,115687,0.003609
027141,120454,0.003856
027141,135990,0.000512
027141,136684,0.004318
027141,144580,0.003609
027141,144646,0.003856
027141,146774,0.003609
027141,152430,0.003609
027141,155277,0.003609
027141,156656,0.003609
027141,156818,0.003609
027141,156819,0.003856
027141,156820,0.003856
027141,157373,0.000091
027141,160913,0.003609
027141,163669,0.003856
027141,180942,0.003609
027141,183187,0.003609
027141,200478,0.003856
027141,200908,0.002696
027141,201794,0.000574
027141,201913,0.003609
027141,202019,0.004961
027141,202071,0.003609
027141,203496,0.003856
027141,203894,0.003609
027141,205365,0.003609
027141,206346,0.003856
027141,207224,0.003856
027141,208117,0.002323
027141,211744,0.003609
027141,211761,0.003609
027141,211819,0.003609
027141,212950,0.000931
027141,213510,0.003609
027141,213559,0.002679
027141,216524,0.001665
027141,216667,0.004656
027141,217202,0.003609
027141,220454,0.000016
027141,220942,0.002375
027141,221095,0.003856
027141,221498,0.003609
027141,225597,0.004234
027141,227226,0.003609
027141,227480,0.003609
027141,232532,0.003609
027141,233257,0.003856
027141,239577,0.003609
027141,241845,0.003856
027141,243860,0.003853
027141,244394,0.001538
027141,246598,0.003609
027141,246858,0.003856
027141,247617,0.000707
027141,248166,0.000464
027141,248838,0.001261
027141,249456,0.003609
027141,249638,0.003856
027141,249946,0.000109
027141,251319,0.003609
027141,251373,0.003856
027141,251378,0.003856
027141,252355,0.003609
027141,252586,0.003609
027141,257082,0.003609
027141,259541,0.003856
027141,260021,0.003609
027141,260062,0.003609
027141,260071,0.003609
027141,260185,0.003609
027141,268325,0.000395
027141,268844,0.003609
027141,269269,0.006426
027141,269532,0.000227
027141,270113,0.003609
027141,270379,0.003609
027141,270383,0.003856
027141,270503,0.003856
027141,270655,0.003609
027141,270698,0.003609
027141,270721,0.003856
027141,271031,0.003609
027141,271168,0.003609
027141,271174,0.003609
027141,271486,0.003856
027141,271762,0.003856
027141,271952,0.003609
027141,272031,0.003609
027141,272146,0.003609
027141,272184,0.003856
027141,272200,0.003609
027141,272290,0.003856
027141,272327,0.003609
027141,272468,0.000137
027141,272651,0.003609
027141,274222,0.000012
027141,274724,0.003856
027141,275247,0.003856
027141,278508,0.003609
027141,279336,0.003856
027141,281712,0.003910
027141,282044,0.001277
027141,285082,0.003609
027141,285323,0.003609
027141,285367,0.000365
027141,285686,0.000071
027141,285711,0.000058
027141,286048,0.003609
027141,287783,0.002871
027141,287982,0.003609
027141,288128,0.003609
027141,288970,0.003856
027141,289434,0.000008
027141,290445,0.000141
027141,291049,0.000211
027141,291420,0.003609
027141,292414,0.003609
027141,294966,0.000755
027141,295626,0.003856
027141,303634,0.003609
027141,310791,0.003856
027141,312080,0.003609
027141,315414,0.003856
027141,315416,0.003609
027141,315641,0.003609
027141,317221,0.003856
027141,317460,0.003609
027141,319717,0.000217
027141,319800,0.003609
027141,321729,0.003856
027141,322685,0.003856
027141,324676,0.003609
027141,325699,0.002679
027141,326073,0.003609
027141,326097,0.004465
027141,326109,0.003609
027141,326159,0.003856
027141,326162,0.003609
027141,326395,0.003589
027141,326558,0.003609
027141,326582,0.003609
027141,326989,0.003609
027141,327080,0.003609
027141,327477,0.003609
027141,327598,0.003609
027141,328809,0.006047
027141,329188,0.003609
027141,329260,0.005574
027141,329994,0.003609
027141,330018,0.003609
027141,330174,0.003856
027141,330559,0.003609
027141,330659,0.003609
027141,330813,0.003609
027141,331125,0.003609
027141,332301,0.003609
027141,332310,0.003856
027141,332452,0.003609
027141,333300,0.003609
027141,333753,0.003609
027141,333819,0.003609
027141,333995,0.003609
027141,335480,0.003609
027141,335504,0.003609
027141,338093,0.003856
027141,338459,0.003609
027141,338892,0.003856
027141,339028,0.003609
027141,339169,0.003856
027141,340032,0.003856
027141,342150,0.006112
027141,343320,0.003609
027141,345688,0.003609
027141,346000,0.003856
027141,346263,0.003609
027141,346289,0.003609
027141,346354,0.003609
027141,346624,0.003609
027141,346972,0.003856
027141,347266,0.003609
027141,347335,0.003609
027141,347411,0.003609
027141,347460,0.003609
027141,347484,0.003856
027141,347683,0.003609
027141,347739,0.005841
027141,349471,0.003609
027141,349548,0.003856
027141,349595,0.003609
027141,349884,0.003856
027141,349919,0.003856
027141,350431,0.003856
027141,350660,0.002926
027141,351362,0.003609
027141,351744,0.003856
027141,351868,0.003609
027141,352078,0.003609
027141,353306,0.003609
027141,353985,0.003609
027141,354041,0.003609
027141,354081,0.001671
027141,354082,0.003609
027141,355383,0.003609
027141,356341,0.003609
027141,356860,0.003609
027141,358792,0.003856
027141,360898,0.003609
027141,361625,0.003856
027141,362999,0.003609
027141,363653,0.003609
027141,364328,0.003609
027141,364457,0.003609
027141,365775,0.003609
027141,367697,0.003856
027141,368841,0.003609
029039,001075,0.003518
029039,003439,0.000683
029039,003897,0.009257
029039,004029,0.004258
029039,004093,0.006094
029039,005742,0.006956
029039,005870,0.004599
029039,006338,0.009907
029039,006397,0.018275
029039,006932,0.008078
029039,007366,0.002012
029039,007437,0.014669
029039,007974,0.011196
029039,007977,0.004515
029039,008001,0.007222
029039,008099,0.018275
029039,008113,0.005100
029039,008455,0.011414
029039,009850,0.004982
029039,010447,0.006211
029039,010507,0.018275
029039,010860,0.008685
029039,011304,0.005699
029039,011554,0.003919
029039,012428,0.001577
029039,013948,0.004788
029039,014390,0.006813
029039,017525,0.009444
029039,019774,0.003951
029039,025792,0.004344
029039,030282,0.009259
029039,030471,0.010516
029039,043737,0.006070
029039,100182,0.008335
029039,100251,0.014018
029039,100953,0.004584
029039,104474,0.000915
029039,104814,0.010545
029039,116304,0.018275
029039,127675,0.002929
029039,135990,0.008928
029039,156676,0.006070
029039,157373,0.004476
029039,163429,0.018275
029039,163669,0.007470
029039,185429,0.018275
029039,200908,0.002190
029039,201143,0.018275
029039,201794,0.001227
029039,206024,0.007492
029039,208117,0.007770
029039,208929,0.018275
029039,216524,0.010367
029039,216667,0.000000
029039,220454,0.017296
029039,220942,0.000173
029039,223040,0.007583
029039,223041,0.018275
029039,225597,0.005540
029039,244394,0.010832
029039,247617,0.011417
029039,247642,0.018275
029039,248166,0.004719
029039,249946,0.017045
029039,251720,0.018275
029039,253727,0.018275
029039,258639,0.000847
029039,268325,0.015731
029039,269532,0.011037
029039,272468,0.017939
029039,278333,0.018275
029039,278760,0.004534
029039,278784,0.003900
029039,282813,0.000736
029039,285367,0.015094
029039,286434,0.018275
029039,287670,0.002555
029039,287673,0.011238
029039,288013,0.018275
029039,288946,0.018275
029039,289434,0.002601
029039,290445,0.017929
029039,291049,0.014392
029039,293530,0.015452
029039,294656,0.018275
029039,294966,0.015370
029039,296299,0.018275
029039,300887,0.018275
029039,317115,0.006302
029039,319717,0.012495
029039,321632,0.003520
029039,322735,0.018275
029039,323569,0.003812
029039,350155,0.018275
029039,352018,0.018275
029039,358171,0.018275
029039,359662,0.018275
029039,362091,0.018275
030282,001075,0.006805
030282,001828,0.004895
030282,001995,0.004895
030282,003413,0.004895
030282,003439,0.005266
030282,003897,0.009922
030282,004029,0.007207
030282,004093,0.008204
030282,005526,0.004895
030282,005742,0.008562
030282,005870,0.007393
030282,006338,0.008933
030282,006397,0.005027
030282,006932,0.009282
030282,007365,0.004895
030282,007366,0.005988
030282,007437,0.006167
030282,007970,0.002299
030282,007974,0.008871
030282,007977,0.007347
030282,008001,0.008816
030282,008099,0.005027
030282,008113,0.007664
030282,008264,0.004895
030282,008455,0.008752
030282,008539,0.004895
030282,009846,0.004895
030282,009850,0.007600
030282,010447,0.008268
030282,010507,0.005027
030282,010801,0.004895
030282,010860,0.009449
030282,011304,0.007990
030282,011554,0.006102
030282,012428,0.005751
030282,013948,0.007495
030282,014390,0.008595
030282,014391,0.004895
030282,014433,0.004895
030282,015321,0.004895
030282,016590,0.004895
030282,017525,0.009822
030282,018293,0.004895
030282,019774,0.007040
030282,025792,0.007254
030282,026658,0.004895
030282,029039,0.005027
030282,030471,0.009240
030282,030538,0.004895
030282,040614,0.004895
030282,043737,0.008191
030282,060844,0.004895
030282,064910,0.004895
030282,100182,0.009421
030282,100251,0.006790
030282,100953,0.007384
030282,100957,0.004895
030282,102797,0.004895
030282,103167,0.004895
030282,103342,0.004895
030282,104474,0.005392
030282,104652,0.004895
030282,104814,0.009157
030282,116304,0.005027
030282,123456,0.004895
030282,127675,0.006485
030282,135990,0.009241
030282,144096,0.004895
030282,146411,0.004895
030282,154941,0.004895
030282,156676,0.008191
030282,157373,0.007325
030282,163429,0.005027
030282,163669,0.004056
030282,179216,0.004895
030282,185429,0.005027
030282,200908,0.006084
030282,201143,0.005027
030282,201794,0.005562
030282,201795,0.004895
030282,202012,0.004895
030282,202023,0.004895
030282,202082,0.004895
030282,202852,0.004895
030282,206024,0.008963
030282,206355,0.004895
030282,208117,0.006834
030282,208929,0.005027
030282,212928,0.004895
030282,212950,0.004895
030282,213284,0.004895
030282,213559,0.004895
030282,216524,0.007107
030282,216667,0.000459
030282,217619,0.004895
030282,220454,0.005538
030282,220942,0.004989
030282,222601,0.004895
030282,223040,0.009012
030282,223041,0.005027
030282,225597,0.004294
030282,227916,0.004895
030282,244341,0.004895
030282,244394,0.007024
030282,246094,0.004895
030282,247493,0.004895
030282,247617,0.007811
030282,247642,0.005027
030282,248166,0.007457
030282,248838,0.004895
030282,249946,0.005549
030282,251720,0.005027
030282,253727,0.005027
030282,258639,0.005355
030282,268325,0.005883
030282,269005,0.004895
030282,269532,0.008655
030282,272468,0.005027
030282,274166,0.004895
030282,274222,0.004895
030282,274890,0.004895
030282,275034,0.004895
030282,277963,0.004895
030282,278333,0.005027
030282,278760,0.007357
030282,278784,0.007013
030282,281492,0.004895
030282,282044,0.004895
030282,282813,0.005295
030282,285367,0.006269
030282,285686,0.004895
030282,285711,0.004895
030282,286434,0.005027
030282,286567,0.005027
030282,287670,0.006282
030282,287673,0.008848
030282,287783,0.004895
030282,288013,0.005027
030282,288946,0.005027
030282,289434,0.006307
030282,290445,0.005027
030282,291049,0.006855
030282,293530,0.006560
030282,293879,0.004895
030282,294656,0.005027
030282,294966,0.005601
030282,296299,0.005027
030282,298150,0.004895
030282,300887,0.005027
030282,302945,0.004895
030282,312580,0.004895
030282,317115,0.008317
030282,319717,0.007877
030282,321497,0.004895
030282,321632,0.006806
030282,322735,0.005027
030282,323569,0.006965
030282,324126,0.004895
030282,325699,0.004895
030282,326395,0.004895
030282,332463,0.004895
030282,339091,0.004895
030282,349618,0.004895
030282,350155,0.005027
030282,350660,0.004895
030282,352018,0.005027
030282,354081,0.004895
030282,354786,0.004895
030282,358171,0.005027
030282,359662,0.005027
030282,362091,0.005027
030471,001075,0.006417
030471,001828,0.004415
030471,001995,0.004415
030471,003413,0.004415
030471,003439,0.004804
030471,003897,0.009683
030471,004029,0.006838
030471,004093,0.007883
030471,005526,0.004415
030471,005742,0.008374
030471,005870,0.007032
030471,006338,0.009731
030471,006397,0.005984
030471,006932,0.009012
030471,007365,0.004415
030471,007366,0.005560
030471,007437,0.007178
030471,007970,0.002409
030471,007974,0.010012
030471,007977,0.006984
030471,008001,0.008525
030471,008099,0.005984
030471,008113,0.007317
030471,008264,0.004415
030471,008455,0.009888
030471,008539,0.004415
030471,009846,0.004415
030471,009850,0.007250
030471,010447,0.007949
030471,010507,0.005984
030471,010801,0.004415
030471,010860,0.009357
030471,011304,0.007658
030471,011554,0.006395
030471,012428,0.005312
030471,013948,0.007140
030471,014390,0.008292
030471,014391,0.004415
030471,014433,0.004415
030471,015321,0.004415
030471,016590,0.004415
030471,017525,0.009789
030471,018293,0.004415
030471,019774,0.006663
030471,025792,0.006887
030471,026658,0.004415
030471,029039,0.005984
030471,030282,0.009684
030471,030538,0.004415
030471,040614,0.004415
030471,043737,0.007869
030471,060844,0.004415
030471,064910,0.004415
030471,100182,0.009158
030471,100251,0.007831
030471,100953,0.007024
030471,100957,0.004415
030471,102797,0.004415
030471,103167,0.004415
030471,103342,0.004415
030471,104474,0.004936
030471,104652,0.004415
030471,104814,0.010312
030471,116304,0.005984
030471,123456,0.004415
030471,127675,0.006082
030471,135990,0.009496
030471,144096,0.004415
030471,146411,0.004415
030471,154941,0.004415
030471,156676,0.007869
030471,157373,0.006962
030471,163429,0.005984
030471,163669,0.004251
030471,179216,0.004415
030471,185429,0.005984
030471,200908,0.005661
030471,201143,0.005984
030471,201794,0.005113
030471,201795,0.004415
030471,202012,0.004415
030471,202023,0.004415
030471,202082,0.004415
030471,202852,0.004415
030471,206024,0.008679
030471,206355,0.004415
030471,208117,0.007163
030471,208929,0.005984
030471,212928,0.004415
030471,212950,0.004415
030471,213284,0.004415
030471,213559,0.004415
030471,216524,0.008080
030471,216667,0.000481
030471,217619,0.004415
030471,220454,0.006519
030471,220942,0.004513
030471,222601,0.004415
030471,223040,0.008730
030471,223041,0.005984
030471,225597,0.004501
030471,227916,0.004415
030471,244341,0.004415
030471,244394,0.008077
030471,246094,0.004415
030471,247493,0.004415
030471,247617,0.008902
030471,247642,0.005984
030471,248166,0.007100
030471,248838,0.004415
030471,249946,0.006532
030471,251720,0.005984
030471,253727,0.005984
030471,258639,0.004897
030471,268325,0.006881
030471,269005,0.004415
030471,269532,0.009786
030471,272468,0.005984
030471,274166,0.004415
030471,274222,0.004415
030471,274890,0.004415
030471,275034,0.004415
030471,277963,0.004415
030471,278333,0.005984
030471,278760,0.006995
030471,278784,0.006634
030471,281492,0.004415
030471,282044,0.004415
030471,282813,0.004834
030471,285367,0.007286
030471,285686,0.004415
030471,285711,0.004415
030471,286434,0.005984
030471,286567,0.005984
030471,287670,0.005869
030471,287673,0.009988
030471,287783,0.004415
030471,288013,0.005984
030471,288946,0.005984
030471,289434,0.005895
030471,290445,0.005984
030471,291049,0.007900
030471,293530,0.007590
030471,293879,0.004415
030471,294656,0.005984
030471,294966,0.006585
030471,296299,0.005984
030471,298150,0.004415
030471,300887,0.005984
030471,302945,0.004415
030471,312580,0.004415
030471,317115,0.008001
030471,319717,0.008971
030471,321497,0.004415
030471,321632,0.006418
030471,322735,0.005984
030471,323569,0.006584
030471,324126,0.004415
030471,325699,0.004415
030471,326395,0.004415
030471,332463,0.004415
030471,339091,0.004415
030471,349618,0.004415
030471,350155,0.005984
030471,350660,0.004415
030471,352018,0.005984
030471,354081,0.004415
030471,354786,0.004415
030471,358171,0.005984
030471,359662,0.005984
030471,362091,0.005984
030538,001075,0.007927
030538,001828,0.006250
030538,001995,0.009807
030538,003413,0.007654
030538,003439,0.009449
030538,003897,0.004844
030538,004029,0.006037
030538,004093,0.005096
030538,005526,0.009816
030538,005742,0.004734
030538,005870,0.007346
030538,006338,0.003864
030538,006932,0.005477
030538,007365,0.009816
030538,007366,0.008626
030538,007437,0.001127
030538,007970,0.002274
030538,007974,0.003802
030538,007977,0.005066
030538,008001,0.004892
030538,008113,0.007077
030538,008264,0.009816
030538,008455,0.003685
030538,008539,0.006013
030538,009846,0.009816
030538,009850,0.007115
030538,010447,0.006480
030538,010801,0.009816
030538,010860,0.004683
030538,011304,0.006755
030538,011554,0.003931
030538,012428,0.005690
030538,013948,0.005331
030538,014390,0.006156
030538,014391,0.005317
030538,014433,0.009816
030538,015321,0.008137
030538,016590,0.009816
030538,017525,0.004743
030538,018293,0.009816
030538,019774,0.007694
030538,025792,0.007483
030538,026658,0.008157
030538,030282,0.004843
030538,030471,0.004168
030538,040614,0.009807
030538,043737,0.006555
030538,060844,0.008955
030538,064910,0.009784
030538,100182,0.005235
030538,100251,0.001743
030538,100953,0.005484
030538,100957,0.005929
030538,102797,0.006783
030538,103167,0.009816
030538,103342,0.009816
030538,104474,0.009324
030538,104652,0.009524
030538,104814,0.004085
030538,123456,0.009816
030538,127675,0.008243
030538,135990,0.004347
030538,144096,0.009816
030538,146411,0.009816
030538,154941,0.009816
030538,156676,0.006555
030538,157373,0.007292
030538,179216,0.009816
030538,200908,0.005095
030538,201794,0.008402
030538,201795,0.009816
030538,202012,0.009816
030538,202023,0.009816
030538,202082,0.009816
030538,202852,0.009816
030538,206024,0.005792
030538,206355,0.009816
030538,208117,0.002588
030538,212928,0.009816
030538,212950,0.008592
030538,213284,0.009816
030538,213559,0.006293
030538,216524,0.002058
030538,216667,0.000454
030538,217619,0.009816
030538,220454,0.000505
030538,220942,0.006600
030538,222601,0.009816
030538,223040,0.005743
030538,225597,0.001272
030538,227916,0.009816
030538,244341,0.009816
030538,244394,0.001976
030538,246094,0.009816
030538,247493,0.009816
030538,247617,0.002754
030538,248166,0.006671
030538,248838,0.008158
030538,249946,0.000517
030538,258639,0.009361
030538,268325,0.000846
030538,269005,0.009816
030538,269532,0.003589
030538,274166,0.009816
030538,274222,0.009801
030538,274890,0.009816
030538,275034,0.009816
030538,277963,0.009816
030538,278760,0.007381
030538,278784,0.007721
030538,281492,0.009816
030538,282044,0.008137
030538,282813,0.009421
030538,285367,0.001228
030538,285686,0.009722
030538,285711,0.009740
030538,287670,0.008444
030538,287673,0.003780
030538,287783,0.006041
030538,289434,0.008409
030538,291049,0.001808
030538,293530,0.001516
030538,293879,0.009816
030538,294966,0.000567
030538,298150,0.009816
030538,302945,0.009816
030538,312580,0.009816
030538,317115,0.006431
030538,319717,0.002819
030538,321497,0.009816
030538,321632,0.007925
030538,323569,0.007769
030538,324126,0.009816
030538,325699,0.006293
030538,326395,0.005097
030538,332463,0.009816
030538,339091,0.009816
030538,349618,0.009816
030538,350660,0.005969
030538,354081,0.007619
030538,354786,0.009816
030747,001828,0.001292
030747,001995,0.000010
030747,003210,0.010003
030747,003413,0.002622
030747,004029,0.000007
030747,004093,0.000825
030747,004331,0.011900
030747,004517,0.009303
030747,005385,0.011900
030747,006338,0.000765
030747,006867,0.011900
030747,007366,0.000020
030747,007437,0.000981
030747,007970,0.009143
030747,007977,0.002681
030747,008001,0.001266
030747,008199,0.010643
030747,008290,0.011900
030747,008809,0.011900
030747,009691,0.011900
030747,011550,0.011900
030747,011554,0.002677
030747,012428,0.003975
030747,013948,0.001751
030747,014391,0.005236
030747,014580,0.011900
030747,015321,0.000179
030747,020739,0.010913
030747,026676,0.011900
030747,027141,0.006148
030747,036790,0.011900
030747,040614,0.000010
030747,060844,0.000829
030747,064577,0.010256
030747,064910,0.000039
030747,065095,0.004095
030747,065298,0.011861
030747,100251,0.000368
030747,100953,0.002005
030747,100957,0.001561
030747,102797,0.002208
030747,102880,0.011900
030747,103133,0.009753
030747,104652,0.000304
030747,105632,0.011713
030747,111320,0.011900
030747,120454,0.011900
030747,135990,0.000817
030747,136684,0.011164
030747,144646,0.011900
030747,156819,0.011900
030747,156820,0.011900
030747,163669,0.007036
030747,200478,0.011900
030747,200908,0.004298
030747,201794,0.000213
030747,202019,0.010139
030747,203496,0.011900
030747,206346,0.011900
030747,207224,0.011900
030747,208117,0.001123
030747,212950,0.001484
030747,213559,0.004271
030747,216524,0.001936
030747,216667,0.010076
030747,220454,0.000025
030747,220942,0.002103
030747,221095,0.011900
030747,225597,0.003801
030747,233257,0.011900
030747,241845,0.011900
030747,243860,0.000390
030747,244394,0.002451
030747,246858,0.011900
030747,247617,0.001126
030747,249638,0.011900
030747,249946,0.000174
030747,251373,0.011900
030747,251378,0.011900
030747,259541,0.011900
030747,268325,0.000008
030747,269269,0.004491
030747,270383,0.011900
030747,270503,0.011900
030747,270721,0.011900
030747,271486,0.011900
030747,271762,0.011900
030747,272184,0.011900
030747,272290,0.011900
030747,272468,0.000219
030747,274724,0.011900
030747,275247,0.011900
030747,279336,0.011900
030747,281712,0.011816
030747,282044,0.002035
030747,285711,0.000093
030747,288970,0.011900
030747,289434,0.000013
030747,290445,0.000154
030747,291049,0.000131
030747,294966,0.001204
030747,295626,0.011900
030747,310791,0.011900
030747,315414,0.011900
030747,317221,0.011900
030747,319717,0.000346
030747,321729,0.011900
030747,322685,0.011900
030747,325699,0.004271
030747,326097,0.001365
030747,326159,0.011900
030747,326395,0.005721
030747,328809,0.003887
030747,329260,0.003133
030747,330174,0.011900
030747,332310,0.011900
030747,338093,0.011900
030747,338892,0.011900
030747,339169,0.011900
030747,340032,0.011900
030747,342150,0.003990
030747,346000,0.011900
030747,346972,0.011900
030747,347484,0.011900
030747,347739,0.008737
030747,349548,0.011900
030747,349884,0.011900
030747,349919,0.011900
030747,350431,0.011900
030747,350660,0.000597
030747,351744,0.011900
030747,358792,0.011900
030747,361625,0.011900
030747,367697,0.011900
030874,001440,0.005939
030874,001742,0.005939
030874,001745,0.005939
030874,001828,0.001513
030874,003210,0.000947
030874,003392,0.005939
030874,004029,0.000899
030874,004093,0.000464
030874,004241,0.005939
030874,004517,0.001296
030874,004798,0.005939
030874,004799,0.005939
030874,005135,0.005939
030874,005525,0.005939
030874,005742,0.000814
030874,005914,0.005939
030874,007366,0.000056
030874,007824,0.005939
030874,007977,0.000069
030874,008199,0.000627
030874,008539,0.002301
030874,008806,0.005939
030874,008810,0.005939
030874,009828,0.005939
030874,009850,0.000015
030874,009902,0.005939
030874,010327,0.005939
030874,010860,0.000283
030874,011188,0.005939
030874,011554,0.000951
030874,012555,0.005939
030874,012612,0.005939
030874,012749,0.005939
030874,013353,0.005939
030874,013948,0.000284
030874,014391,0.000109
030874,015321,0.000926
030874,020739,0.000493
030874,023465,0.005939
030874,025588,0.005939
030874,026658,0.001004
030874,027141,0.002871
030874,039049,0.005939
030874,060844,0.000107
030874,064577,0.000821
030874,064625,0.005939
030874,065092,0.005939
030874,065095,0.003896
030874,065298,0.000020
030874,066624,0.005939
030874,100182,0.000063
030874,100251,0.000145
030874,100302,0.005939
030874,100365,0.005939
030874,100439,0.005939
030874,100450,0.005939
030874,100488,0.005939
030874,100688,0.005939
030874,100690,0.005939
030874,100953,0.000130
030874,100957,0.001573
